OA11CD,LSOA11CD,All Ages
E00076749,E01015185,"165"
E00076751,E01015185,"220"
E00076753,E01015185,"257"
E00076717,E01015186,"212"
E00076721,E01015186,"206"
E00076723,E01015186,"235"
E00076737,E01015186,"210"
E00076738,E01015186,"159"
E00076739,E01015186,"280"
E00076729,E01015187,"206"
E00076731,E01015187,"210"
E00076732,E01015187,"575"
E00076733,E01015187,"194"
E00076734,E01015187,"279"
E00076747,E01015187,"213"
E00076718,E01015188,"444"
E00076725,E01015188,"272"
E00076728,E01015188,"269"
E00076730,E01015188,"280"
E00076735,E01015188,"265"
E00076719,E01015189,"196"
E00076720,E01015189,"220"
E00076726,E01015189,"180"
E00076727,E01015189,"260"
E00076745,E01015189,"233"
E00076775,E01015190,"284"
E00165886,E01015190,"285"
E00165887,E01015190,"190"
E00165888,E01015190,"500"
E00165891,E01015190,"527"
E00076755,E01015191,"319"
E00076761,E01015191,"393"
E00076763,E01015191,"302"
E00076766,E01015191,"265"
E00076768,E01015191,"418"
E00076756,E01015192,"278"
E00076765,E01015192,"326"
E00076769,E01015192,"447"
E00076773,E01015192,"323"
E00076774,E01015192,"206"
E00076764,E01015193,"304"
E00076770,E01015193,"208"
E00076771,E01015193,"261"
E00076772,E01015193,"333"
E00076776,E01015193,"193"
E00076777,E01015194,"305"
E00076778,E01015194,"247"
E00076779,E01015194,"336"
E00076780,E01015194,"273"
E00076782,E01015194,"254"
E00076757,E01015195,"313"
E00076781,E01015195,"297"
E00076785,E01015195,"1,592"
E00076786,E01015195,"312"
E00076787,E01015195,"229"
E00076759,E01015196,"296"
E00076760,E01015196,"321"
E00076762,E01015196,"415"
E00076767,E01015196,"385"
E00076788,E01015196,"291"
E00076793,E01015197,"327"
E00076797,E01015197,"251"
E00076799,E01015197,"262"
E00076802,E01015197,"253"
E00076805,E01015197,"276"
E00076790,E01015198,"269"
E00076791,E01015198,"256"
E00076792,E01015198,"252"
E00076795,E01015198,"313"
E00076801,E01015198,"303"
E00076803,E01015198,"226"
E00076794,E01015199,"244"
E00076806,E01015199,"285"
E00076807,E01015199,"304"
E00076808,E01015199,"246"
E00076809,E01015199,"304"
E00076796,E01015200,"282"
E00076798,E01015200,"282"
E00076800,E01015200,"255"
E00076804,E01015200,"245"
E00076789,E01015201,"255"
E00076810,E01015201,"230"
E00076811,E01015201,"269"
E00076812,E01015201,"275"
E00076813,E01015201,"316"
E00076817,E01015202,"305"
E00076828,E01015202,"320"
E00076832,E01015202,"346"
E00076834,E01015202,"296"
E00076835,E01015202,"232"
E00076826,E01015203,"331"
E00076827,E01015203,"306"
E00076829,E01015203,"309"
E00076830,E01015203,"334"
E00076814,E01015204,"315"
E00076815,E01015204,"288"
E00076831,E01015204,"264"
E00076833,E01015204,"239"
E00076836,E01015204,"291"
E00076819,E01015205,"277"
E00076820,E01015205,"324"
E00076821,E01015205,"293"
E00076824,E01015205,"246"
E00076837,E01015205,"281"
E00076816,E01015206,"297"
E00076818,E01015206,"261"
E00076822,E01015206,"262"
E00076823,E01015206,"257"
E00076825,E01015206,"404"
E00076840,E01015207,"251"
E00076842,E01015207,"138"
E00076843,E01015207,"289"
E00076846,E01015207,"299"
E00076848,E01015207,"260"
E00076875,E01015207,"338"
E00076853,E01015208,"265"
E00076854,E01015208,"232"
E00076855,E01015208,"310"
E00076856,E01015208,"289"
E00076857,E01015208,"230"
E00076858,E01015208,"258"
E00076859,E01015208,"316"
E00076841,E01015209,"357"
E00076849,E01015209,"254"
E00076850,E01015209,"309"
E00076851,E01015209,"194"
E00076852,E01015209,"309"
E00076862,E01015210,"176"
E00076865,E01015210,"298"
E00076866,E01015210,"286"
E00076867,E01015210,"314"
E00076869,E01015210,"242"
E00076871,E01015210,"231"
E00076838,E01015211,"327"
E00076860,E01015211,"287"
E00076861,E01015211,"253"
E00076864,E01015211,"303"
E00076870,E01015211,"311"
E00076839,E01015212,"322"
E00076844,E01015212,"271"
E00076845,E01015212,"291"
E00076847,E01015212,"254"
E00076876,E01015212,"290"
E00076863,E01015213,"343"
E00076868,E01015213,"308"
E00076872,E01015213,"324"
E00076873,E01015213,"323"
E00076874,E01015213,"243"
E00076877,E01015214,"283"
E00076879,E01015214,"300"
E00076881,E01015214,"264"
E00076884,E01015214,"275"
E00076887,E01015214,"225"
E00076882,E01015215,"295"
E00076885,E01015215,"320"
E00076888,E01015215,"284"
E00076890,E01015215,"299"
E00076899,E01015215,"241"
E00076878,E01015216,"248"
E00076880,E01015216,"293"
E00076883,E01015216,"280"
E00076889,E01015216,"365"
E00076898,E01015216,"292"
E00076886,E01015217,"333"
E00076891,E01015217,"355"
E00076892,E01015217,"259"
E00076893,E01015217,"203"
E00076894,E01015217,"257"
E00076895,E01015217,"277"
E00076896,E01015218,"339"
E00076897,E01015218,"355"
E00076900,E01015218,"293"
E00076901,E01015218,"334"
E00076902,E01015218,"216"
E00076905,E01015219,"355"
E00076912,E01015219,"371"
E00076914,E01015219,"267"
E00076915,E01015219,"211"
E00076917,E01015219,"137"
E00076916,E01015220,"273"
E00076918,E01015220,"281"
E00076919,E01015220,"253"
E00076920,E01015220,"290"
E00076921,E01015220,"278"
E00076913,E01015221,"308"
E00076922,E01015221,"311"
E00076923,E01015221,"298"
E00076924,E01015221,"199"
E00076925,E01015221,"315"
E00076903,E01015222,"260"
E00076906,E01015222,"334"
E00076908,E01015222,"485"
E00076909,E01015222,"319"
E00076911,E01015222,"243"
E00076904,E01015223,"379"
E00076907,E01015223,"327"
E00076910,E01015223,"295"
E00076926,E01015223,"297"
E00076927,E01015224,"290"
E00076939,E01015224,"312"
E00076940,E01015224,"328"
E00076947,E01015224,"342"
E00076949,E01015224,"281"
E00076944,E01015225,"299"
E00076948,E01015225,"294"
E00076952,E01015225,"246"
E00076955,E01015225,"300"
E00076959,E01015225,"308"
E00076938,E01015226,"292"
E00076942,E01015226,"237"
E00076946,E01015226,"274"
E00076951,E01015226,"245"
E00076954,E01015226,"312"
E00076928,E01015227,"310"
E00076943,E01015227,"317"
E00076953,E01015227,"337"
E00076956,E01015227,"313"
E00076960,E01015227,"326"
E00076933,E01015228,"228"
E00076945,E01015228,"278"
E00076950,E01015228,"307"
E00076957,E01015228,"208"
E00076958,E01015228,"274"
E00076961,E01015228,"233"
E00076929,E01015229,"338"
E00076930,E01015229,"322"
E00076931,E01015229,"297"
E00076932,E01015229,"323"
E00076962,E01015229,"165"
E00076934,E01015230,"252"
E00076935,E01015230,"298"
E00076936,E01015230,"280"
E00076937,E01015230,"271"
E00076941,E01015230,"263"
E00076978,E01015231,"269"
E00076980,E01015231,"289"
E00076982,E01015231,"442"
E00076983,E01015231,"197"
E00076984,E01015231,"252"
E00076987,E01015231,"322"
E00076977,E01015232,"341"
E00076979,E01015232,"274"
E00076981,E01015232,"236"
E00076985,E01015232,"282"
E00076986,E01015232,"365"
E00076989,E01015232,"276"
E00076964,E01015233,"304"
E00076966,E01015233,"287"
E00076973,E01015233,"240"
E00076988,E01015233,"294"
E00076990,E01015233,"314"
E00076965,E01015234,"261"
E00076967,E01015234,"332"
E00076970,E01015234,"255"
E00076972,E01015234,"279"
E00076974,E01015234,"282"
E00076963,E01015235,"302"
E00076968,E01015235,"251"
E00076969,E01015235,"211"
E00076971,E01015235,"407"
E00076975,E01015235,"210"
E00076976,E01015235,"306"
E00076992,E01015236,"295"
E00077016,E01015236,"291"
E00077017,E01015236,"363"
E00077018,E01015236,"360"
E00077021,E01015236,"259"
E00076998,E01015237,"341"
E00077026,E01015237,"339"
E00077028,E01015237,"350"
E00077029,E01015237,"324"
E00077020,E01015238,"340"
E00077022,E01015238,"262"
E00077023,E01015238,"284"
E00077025,E01015238,"278"
E00077027,E01015238,"200"
E00076993,E01015239,"349"
E00076995,E01015239,"251"
E00076996,E01015239,"396"
E00077019,E01015239,"206"
E00077024,E01015239,"322"
E00076994,E01015240,"277"
E00076999,E01015240,"194"
E00077000,E01015240,"192"
E00077001,E01015240,"277"
E00077003,E01015240,"352"
E00077010,E01015240,"210"
E00077002,E01015241,"400"
E00077004,E01015241,"285"
E00077007,E01015241,"292"
E00077009,E01015241,"265"
E00077012,E01015241,"236"
E00076991,E01015242,"275"
E00076997,E01015242,"375"
E00077005,E01015242,"377"
E00077006,E01015242,"329"
E00077008,E01015243,"238"
E00077011,E01015243,"301"
E00077013,E01015243,"242"
E00077014,E01015243,"253"
E00077015,E01015243,"215"
E00077031,E01015244,"244"
E00077035,E01015244,"317"
E00077036,E01015244,"278"
E00077053,E01015244,"315"
E00077054,E01015244,"287"
E00077033,E01015245,"306"
E00077034,E01015245,"198"
E00077050,E01015245,"308"
E00077051,E01015245,"252"
E00077052,E01015245,"248"
E00077038,E01015246,"258"
E00077040,E01015246,"272"
E00077045,E01015246,"308"
E00077048,E01015246,"307"
E00077049,E01015246,"263"
E00077030,E01015247,"251"
E00077032,E01015247,"315"
E00077037,E01015247,"246"
E00077043,E01015247,"310"
E00165883,E01015247,"343"
E00165884,E01015247,"170"
E00165885,E01015247,"220"
E00077039,E01015248,"272"
E00077042,E01015248,"263"
E00077044,E01015248,"242"
E00077046,E01015248,"340"
E00077047,E01015248,"259"
E00077075,E01015249,"324"
E00077078,E01015249,"146"
E00077079,E01015249,"371"
E00077081,E01015249,"309"
E00077082,E01015249,"359"
E00077064,E01015250,"477"
E00077069,E01015250,"293"
E00077071,E01015250,"288"
E00077073,E01015250,"231"
E00077076,E01015250,"280"
E00077072,E01015251,"252"
E00077074,E01015251,"233"
E00077077,E01015251,"340"
E00077080,E01015251,"346"
E00077056,E01015252,"641"
E00077059,E01015252,"381"
E00077063,E01015252,"415"
E00077065,E01015252,"237"
E00165878,E01015252,"218"
E00165879,E01015252,"538"
E00165880,E01015252,"322"
E00165889,E01015252,"151"
E00077057,E01015253,"414"
E00077058,E01015253,"296"
E00077061,E01015253,"928"
E00077062,E01015253,"460"
E00077055,E01015254,"278"
E00077066,E01015254,"310"
E00077067,E01015254,"289"
E00077068,E01015254,"287"
E00077070,E01015254,"215"
E00077112,E01015255,"352"
E00077114,E01015255,"325"
E00077115,E01015255,"178"
E00077117,E01015255,"228"
E00077118,E01015255,"280"
E00077119,E01015255,"428"
E00077083,E01015256,"159"
E00077084,E01015256,"394"
E00077116,E01015256,"358"
E00077120,E01015256,"276"
E00077121,E01015256,"368"
E00077122,E01015256,"224"
E00077123,E01015256,"245"
E00077085,E01015257,"315"
E00077091,E01015257,"294"
E00077092,E01015257,"264"
E00077094,E01015257,"212"
E00077096,E01015257,"279"
E00077095,E01015258,"378"
E00077099,E01015258,"247"
E00077100,E01015258,"380"
E00077101,E01015258,"498"
E00077102,E01015258,"293"
E00077104,E01015258,"334"
E00077093,E01015259,"204"
E00077097,E01015259,"293"
E00077098,E01015259,"271"
E00077103,E01015259,"324"
E00077105,E01015259,"296"
E00077086,E01015260,"245"
E00077087,E01015260,"274"
E00077088,E01015260,"214"
E00077089,E01015260,"246"
E00077107,E01015260,"248"
E00077109,E01015260,"314"
E00077090,E01015261,"294"
E00077108,E01015261,"312"
E00077110,E01015261,"285"
E00077111,E01015261,"338"
E00077113,E01015261,"235"
E00165881,E01015261,"148"
E00165882,E01015261,"421"
E00165890,E01015261,"125"
E00077135,E01015262,"334"
E00077136,E01015262,"356"
E00077140,E01015262,"320"
E00077143,E01015262,"360"
E00077139,E01015263,"265"
E00077141,E01015263,"373"
E00077142,E01015263,"370"
E00077144,E01015263,"334"
E00077145,E01015263,"258"
E00077125,E01015264,"277"
E00077128,E01015264,"217"
E00077129,E01015264,"301"
E00077146,E01015264,"271"
E00077147,E01015264,"238"
E00077126,E01015265,"199"
E00077127,E01015265,"286"
E00077130,E01015265,"249"
E00077132,E01015265,"356"
E00077134,E01015265,"253"
E00077124,E01015266,"260"
E00077131,E01015266,"294"
E00077133,E01015266,"393"
E00077137,E01015266,"267"
E00077138,E01015266,"328"
E00077165,E01015267,"209"
E00077166,E01015267,"221"
E00077167,E01015267,"360"
E00077171,E01015267,"239"
E00077172,E01015267,"208"
E00077174,E01015267,"371"
E00077152,E01015268,"199"
E00077153,E01015268,"241"
E00077161,E01015268,"287"
E00077164,E01015268,"296"
E00077170,E01015268,"272"
E00077173,E01015268,"302"
E00077150,E01015269,"253"
E00077155,E01015269,"245"
E00077156,E01015269,"317"
E00077175,E01015269,"322"
E00077177,E01015269,"319"
E00077178,E01015269,"210"
E00077148,E01015270,"234"
E00077149,E01015270,"281"
E00077157,E01015270,"287"
E00077159,E01015270,"225"
E00077160,E01015270,"205"
E00077162,E01015270,"214"
E00077163,E01015270,"176"
E00077151,E01015271,"254"
E00077154,E01015271,"303"
E00077158,E01015271,"247"
E00077168,E01015271,"223"
E00077169,E01015271,"169"
E00077176,E01015271,"195"
E00077179,E01015272,"297"
E00077180,E01015272,"267"
E00077185,E01015272,"334"
E00077195,E01015272,"153"
E00077196,E01015272,"470"
E00077197,E01015272,"364"
E00077182,E01015273,"539"
E00077183,E01015273,"294"
E00077189,E01015273,"378"
E00077191,E01015273,"281"
E00077207,E01015273,"403"
E00077208,E01015273,"358"
E00077192,E01015274,"346"
E00077193,E01015274,"262"
E00077200,E01015274,"321"
E00077201,E01015274,"246"
E00077203,E01015274,"274"
E00077209,E01015274,"332"
E00077184,E01015275,"380"
E00077186,E01015275,"332"
E00077187,E01015275,"332"
E00077190,E01015275,"308"
E00077194,E01015275,"340"
E00077181,E01015276,"319"
E00077198,E01015276,"315"
E00077199,E01015276,"332"
E00077202,E01015276,"364"
E00077206,E01015276,"388"
E00077188,E01015277,"483"
E00077204,E01015277,"429"
E00077205,E01015277,"419"
E00077210,E01015277,"324"
E00077211,E01015277,"356"
E00077212,E01015279,"290"
E00077214,E01015279,"303"
E00077216,E01015279,"526"
E00077218,E01015279,"261"
E00077221,E01015279,"372"
E00077223,E01015279,"184"
E00077213,E01015280,"497"
E00077222,E01015280,"419"
E00077224,E01015280,"310"
E00077225,E01015280,"234"
E00077236,E01015280,"275"
E00172741,E01015280,"186"
E00172759,E01015280,"192"
E00172762,E01015280,"155"
E00077220,E01015281,"214"
E00077229,E01015281,"357"
E00077230,E01015281,"191"
E00077231,E01015281,"325"
E00077232,E01015281,"243"
E00077233,E01015281,"343"
E00077235,E01015281,"120"
E00077234,E01015282,"304"
E00077237,E01015282,"305"
E00077239,E01015282,"291"
E00077240,E01015282,"151"
E00077241,E01015282,"268"
E00077242,E01015282,"361"
E00172736,E01015282,"217"
E00172744,E01015282,"237"
E00172748,E01015282,"175"
E00077250,E01015283,"241"
E00077253,E01015283,"646"
E00077260,E01015283,"375"
E00077261,E01015283,"777"
E00077265,E01015283,"289"
E00077266,E01015283,"491"
E00077276,E01015283,"290"
E00077255,E01015285,"313"
E00077256,E01015285,"302"
E00077257,E01015285,"1,267"
E00077262,E01015285,"419"
E00077269,E01015285,"190"
E00077270,E01015285,"357"
E00172752,E01015285,"1,030"
E00172754,E01015285,"280"
E00077244,E01015286,"268"
E00077245,E01015286,"325"
E00077247,E01015286,"305"
E00077248,E01015286,"270"
E00077271,E01015286,"308"
E00077273,E01015286,"243"
E00077274,E01015286,"324"
E00077246,E01015287,"228"
E00077249,E01015287,"269"
E00077252,E01015287,"783"
E00077275,E01015287,"347"
E00172739,E01015287,"1,411"
E00172745,E01015287,"916"
E00077279,E01015288,"327"
E00077297,E01015288,"261"
E00077299,E01015288,"314"
E00077301,E01015288,"608"
E00172750,E01015288,"285"
E00172753,E01015288,"287"
E00077280,E01015289,"387"
E00077298,E01015289,"315"
E00077302,E01015289,"423"
E00077303,E01015289,"343"
E00077307,E01015289,"336"
E00077309,E01015289,"335"
E00077281,E01015290,"388"
E00077282,E01015290,"219"
E00077300,E01015290,"1,151"
E00077304,E01015290,"448"
E00077305,E01015290,"452"
E00077283,E01015291,"271"
E00077284,E01015291,"291"
E00077306,E01015291,"214"
E00077308,E01015291,"467"
E00077310,E01015291,"239"
E00077311,E01015291,"262"
E00077312,E01015291,"307"
E00077277,E01015292,"369"
E00077285,E01015292,"480"
E00077286,E01015292,"296"
E00077313,E01015292,"337"
E00077314,E01015292,"366"
E00077278,E01015293,"175"
E00077287,E01015293,"276"
E00077288,E01015293,"244"
E00077289,E01015293,"417"
E00077292,E01015293,"401"
E00077290,E01015294,"619"
E00077293,E01015294,"317"
E00077294,E01015294,"364"
E00077295,E01015294,"401"
E00077296,E01015294,"427"
E00077320,E01015295,"322"
E00077322,E01015295,"263"
E00077325,E01015295,"330"
E00077328,E01015295,"347"
E00077330,E01015295,"208"
E00077315,E01015296,"429"
E00077321,E01015296,"301"
E00077323,E01015296,"174"
E00077326,E01015296,"305"
E00077329,E01015296,"359"
E00077331,E01015296,"299"
E00077316,E01015297,"339"
E00077318,E01015297,"294"
E00077324,E01015297,"488"
E00077327,E01015297,"226"
E00077347,E01015297,"244"
E00077317,E01015298,"268"
E00077336,E01015298,"284"
E00077337,E01015298,"238"
E00077339,E01015298,"312"
E00077343,E01015298,"265"
E00077346,E01015298,"191"
E00077319,E01015299,"269"
E00077332,E01015299,"247"
E00077333,E01015299,"297"
E00077334,E01015299,"303"
E00077338,E01015299,"263"
E00077341,E01015299,"358"
E00077335,E01015300,"268"
E00077340,E01015300,"308"
E00077342,E01015300,"310"
E00077344,E01015300,"337"
E00077345,E01015300,"329"
E00077354,E01015301,"284"
E00077371,E01015301,"323"
E00077373,E01015301,"455"
E00077375,E01015301,"306"
E00077377,E01015301,"269"
E00077362,E01015302,"309"
E00077365,E01015302,"334"
E00077368,E01015302,"275"
E00077369,E01015302,"313"
E00077370,E01015302,"268"
E00077378,E01015302,"254"
E00077349,E01015303,"250"
E00077361,E01015303,"314"
E00077364,E01015303,"317"
E00077374,E01015303,"229"
E00172749,E01015303,"367"
E00077348,E01015304,"288"
E00077350,E01015304,"232"
E00077355,E01015304,"363"
E00077372,E01015304,"258"
E00077376,E01015304,"224"
E00077379,E01015304,"265"
E00077351,E01015305,"321"
E00077353,E01015305,"267"
E00077356,E01015305,"305"
E00077357,E01015305,"314"
E00077380,E01015305,"262"
E00077352,E01015306,"327"
E00077359,E01015306,"348"
E00077360,E01015306,"403"
E00077363,E01015306,"297"
E00077367,E01015306,"317"
E00077393,E01015307,"263"
E00077401,E01015307,"288"
E00077403,E01015307,"369"
E00077406,E01015307,"356"
E00077411,E01015307,"163"
E00077382,E01015308,"276"
E00077383,E01015308,"498"
E00077395,E01015308,"247"
E00077398,E01015308,"295"
E00077405,E01015308,"392"
E00077394,E01015309,"289"
E00077397,E01015309,"368"
E00077404,E01015309,"318"
E00077407,E01015309,"243"
E00077408,E01015309,"287"
E00077399,E01015310,"285"
E00077400,E01015310,"366"
